Conf. θₙ ; Φₙ,θᵣ=-90,θᵣ=-87,θᵣ=-84,θᵣ=-81,θᵣ=-78,θᵣ=-75,θᵣ=-72,θᵣ=-69,θᵣ=-66,θᵣ=-63,θᵣ=-60,θᵣ=-57,θᵣ=-54,θᵣ=-51,θᵣ=-48,θᵣ=-45,θᵣ=-42,θᵣ=-39,θᵣ=-36,θᵣ=-33,θᵣ=-30,θᵣ=-27,θᵣ=-24,θᵣ=-21,θᵣ=-18,θᵣ=-15,θᵣ=-12,θᵣ=-9,θᵣ=-6,θᵣ=-3,θᵣ=0,θᵣ=3,θᵣ=6,θᵣ=9,θᵣ=12,θᵣ=15,θᵣ=18,θᵣ=21,θᵣ=24,θᵣ=27,θᵣ=30,θᵣ=33,θᵣ=36,θᵣ=39,θᵣ=42,θᵣ=45,θᵣ=48,θᵣ=51,θᵣ=54,θᵣ=57,θᵣ=60,θᵣ=63,θᵣ=66,θᵣ=69,θᵣ=72,θᵣ=75,θᵣ=78,θᵣ=81,θᵣ=84,θᵣ=87,θᵣ=90
-6° ; -9°,-76.58765734265728,-73.89916083916067,-78.28777389277374,-82.46475524475511,-83.94937062937052,-83.39466200467183,-84.17223776224768,-85.76328671329682,-87.08825174826201,-86.05722610723625,-84.19375291376286,-82.27240093241063,-79.34708624709559,-77.87391608392525,-78.2569230769323,-77.04177156178065,-75.77459207460102,-78.3352913753006,-79.58573426574364,-81.09298368299322,-83.14174825175805,-84.93829836830837,-80.79895104896057,-76.94002331003239,-75.16909090909978,-76.90589743590648,-77.98058275059194,-78.51179487180411,-76.70065268066172,-73.9204428904516,-72.39610722611576,-75.96494172495068,-79.63319347320287,-83.38710955711939,-83.70375291376278,-81.6727972028068,-79.1211421911515,-74.27496503497377,-72.50477855478708,-73.80913752914621,-76.22477855478755,-79.34995337996273,-80.26589743590691,-79.26815850816786,-76.29205128206027,-73.84184149185019,-75.71349650350541,-77.56503496504412,-78.86403263404192,-79.15678321679255,-77.3738927739019,-74.56540792541671,-71.65839160840005,-74.02041958042831,-78.36102564103489,-81.27296037296995,-83.63755244755276,-82.5802797202801,-78.23180652680693,-73.92559440559474,-77.5005944055945
-6° ; -6°,-76.61853146853143,-73.88587412587404,-78.38797202797195,-82.64146853146852,-84.0805594405595,-83.35930069931054,-83.87461538462526,-85.36296037297042,-86.72804195805217,-85.90347319348332,-84.39417249418246,-82.64165501166475,-79.63356643357582,-78.35349650350574,-79.26312354313288,-77.9746386946479,-77.27983682984593,-79.62706293707232,-78.9881351981445,-80.11181818182763,-81.93585081586046,-84.3236829836929,-81.37179487180447,-78.37571095572021,-77.21659673660582,-77.30072261073171,-77.17750582751492,-77.83051282052197,-75.41368298369187,-73.18433566434429,-71.02638694639532,-73.71272727273595,-77.33004662005574,-81.40482517483477,-82.9463403263501,-81.78417249418212,-79.1320512820606,-73.72384615385482,-71.65939393940238,-73.79547785548657,-76.92703962704869,-80.20195804196749,-80.76438228439183,-79.43018648019584,-76.11885780886678,-73.4705594405681,-75.61967365968256,-77.77883449884368,-79.0909090909184,-79.35645687646624,-77.5389976690068,-74.64594405595284,-71.51983682984525,-73.92981351982225,-78.3847785547878,-81.32645687646647,-83.73944055944065,-82.68307692307685,-78.29110722610689,-73.9507692307685,-77.62548951048791
-6° ; -3°,-76.43459790209788,-74.16534965034953,-78.38070512820504,-82.3025874125874,-83.67888111888118,-83.19016317017298,-84.06172494173485,-85.74601398602408,-87.1191142191245,-85.91895104896119,-84.06202797203788,-82.38794871795844,-79.7446853146947,-78.73601398602327,-79.60426573427512,-77.48755244756158,-77.14538461539372,-79.94205128206072,-80.71981351982303,-82.09114219115187,-83.05533799534776,-84.25307692308687,-81.72599067600031,-79.33578088579023,-78.63643356644283,-77.84027972028889,-76.96291375292283,-76.37279720280621,-74.13876456877331,-72.90808857809716,-72.08759906760756,-74.95613053613937,-79.16578088579018,-83.53195804196788,-84.64207459208457,-82.64146853147828,-79.24988344989279,-73.99559440560314,-72.28405594406448,-74.25393939394814,-76.97825174826082,-79.89981351982293,-80.31561771562718,-79.14550116551048,-76.1651748251838,-73.96181818182689,-76.06515151516047,-78.20701631702553,-79.4970629370723,-79.60648018648956,-77.5884615384707,-74.60214452215331,-71.46585081585924,-74.02664335665209,-78.51862470863395,-81.52855477856437,-83.9681818181818,-82.85531468531447,-78.32876456876403,-73.84503496503383,-77.52601398601199
-6° ; 0°,-76.49330419580437,-74.36856643356644,-78.61143939393943,-82.64083916083926,-84.24930069930085,-84.0539393939493,-85.16347319348323,-86.75976689977712,-87.82328671329707,-86.01256410257423,-83.46282051283033,-81.37340326341285,-78.84293706294636,-77.88337995338915,-78.50251748252674,-77.22962703963613,-76.6134731934822,-79.3041025641119,-81.0124708624804,-82.0849650349747,-83.94580419581409,-85.19426573427576,-82.93995337996313,-80.08132867133811,-78.00102564103483,-77.23792540793451,-75.9735897435987,-74.83158508159391,-73.93128205129076,-72.81652680653539,-72.91179487180347,-75.41333333334222,-78.58773892774818,-81.92214452215417,-82.46233100234072,-80.8539393939489,-78.59167832168758,-73.88764568765441,-72.34689976690828,-73.7477389277476,-76.08354312355209,-79.29904428905363,-80.24466200467144,-79.44438228439165,-76.45461538462439,-73.97498834499704,-75.79533799534693,-77.76552447553365,-79.32083916084851,-79.65780885781825,-77.61906759907674,-74.56601398602278,-71.35736596737436,-73.79179487180356,-78.18491841492762,-81.0993939394035,-83.49013986013986,-82.48517482517488,-78.20747086247093,-73.94986013986006,-77.46234265734239
-6° ; 3°,-75.93517482517497,-74.46328671328665,-78.08755244755238,-81.42706293706293,-82.75447552447551,-82.67370629371601,-83.83948717949707,-85.46358974359981,-86.44398601399621,-84.58717948718945,-82.1125874125971,-80.14608391609336,-78.28615384616307,-77.83328671329588,-78.68174825175753,-78.48785547786473,-77.67979020979935,-80.31720279721225,-81.25892773893733,-82.45547785548756,-84.30128205129199,-86.00258741259753,-82.58251748252722,-79.18986013986947,-76.99111888112796,-77.93724941725861,-77.948857808867,-78.08270396271317,-76.27792540793439,-73.8325874125961,-72.3757808857894,-75.58139860140751,-79.03820512821444,-82.88636363637339,-83.39051282052264,-81.40419580420539,-78.36510489511413,-73.65671328672198,-72.19379953380802,-73.14981351982212,-74.9846153846242,-78.35701631702554,-79.87743589744531,-79.59601398602337,-77.10792540793449,-74.68452214453094,-75.51892773893661,-76.73564102565007,-78.42384615385541,-79.08004662005592,-77.14468531469441,-74.22955710956586,-71.20438228439068,-73.70536130536999,-78.24603729604654,-81.36671328672288,-83.91307692307683,-82.88335664335644,-78.40040209790165,-73.92870629370536,-77.6338286713272
-6° ; 6°,-76.43141608391625,-74.75353146853145,-78.61139277389282,-82.4457342657344,-84.33335664335682,-84.689627039637,-86.04624708625722,-87.31636363637392,-87.55317016318047,-85.19382284383288,-82.18773892774861,-79.3220279720373,-76.77107226108131,-77.02491841492748,-78.7868298368391,-78.62715617716545,-78.69638694639623,-80.51172494173443,-79.74051282052224,-79.90664335665276,-81.88177156178119,-84.21850815851809,-81.58717948718909,-78.55783216784141,-77.2746386946478,-77.21787878788787,-77.07083916084824,-76.74181818182723,-74.94689976690861,-72.95023310024172,-71.54850815851658,-74.49664335665214,-78.0288344988437,-81.47543123544084,-82.37643356644325,-80.97363636364591,-78.68307692308619,-73.55592074592941,-71.88603729604577,-73.78624708625577,-76.56097902098803,-79.93589743590685,-80.81675990676942,-79.69270396271335,-76.44361305362206,-73.77930069930937,-75.69405594406486,-77.4685547785639,-78.78139860140787,-79.06310023310957,-77.19181818182729,-74.33885780886656,-71.34097902098743,-73.78095571096442,-78.16144522145443,-81.14452214453169,-83.58951048951033,-82.58489510489491,-78.25247668997622,-73.9477972027963,-77.57648601398444
-6° ; 9°,-76.42073426573427,-74.04097902097884,-78.40928904428883,-82.49776223776205,-83.92489510489494,-83.3390442890541,-83.9844522144621,-85.47587412588419,-86.84303030304054,-85.73326340327351,-84.02468531469522,-82.30011655012625,-79.403356643366,-78.53440559441484,-79.64095571096509,-79.03424242425176,-78.92344988345918,-81.66958041959003,-82.2621445221542,-83.15568764569743,-84.13386946387938,-85.29909090910097,-82.82958041959017,-80.21671328672274,-78.44578088579011,-77.70114219115135,-76.36934731935632,-75.52475524476415,-73.48645687646554,-72.4343123543209,-71.87293706294551,-74.20599067599942,-77.59722610723526,-81.20116550117508,-82.25144522145492,-80.94149184150139,-78.68153846154773,-73.49783216784081,-71.41536130536973,-73.45174825175691,-76.66177156178058,-79.98013986014928,-80.62592074593023,-79.44431235432171,-76.11137529138426,-73.63892773893642,-76.19620046620943,-78.49398601399525,-79.46314685315622,-79.33888111889047,-77.39331002331916,-74.4695804195892,-71.4094871794956,-74.02354312355183,-78.50503496504423,-81.54890442891403,-84.00440559440571,-82.87573426573427,-78.30761072261043,-73.79461538461467,-77.54157342657183
-6° ; 12°,-76.34548951048926,-73.80559440559406,-78.13227272727238,-82.19741258741226,-83.60720279720249,-83.04559440560419,-83.86279720280707,-85.55689976690984,-86.97750582751607,-85.99009324010338,-84.19016317017308,-82.36128205129175,-79.44158508159444,-78.32391608392531,-79.26566433567366,-76.8140326340417,-76.8840093240184,-79.14093240094174,-80.69636363637315,-81.40568764569724,-82.9059207459305,-84.15841491842484,-81.87808857809823,-79.58209790210726,-78.77382284383212,-77.1551515151606,-76.30993006993907,-74.64622377623257,-73.88191142192015,-73.06445221446083,-73.20965034965897,-75.66804195805086,-78.73927738928666,-81.76687645688608,-81.95727272728236,-80.08167832168776,-77.93850815851734,-72.90764568765428,-71.47652680653523,-73.8892773892861,-77.06554778555687,-80.2403263403358,-80.79559440560392,-79.32494172495106,-75.91738927739821,-73.25209790210653,-75.58013986014876,-77.66296037296952,-78.75114219115146,-78.88137529138459,-77.14212121213032,-74.35652680653556,-71.45722610723452,-73.86370629371501,-78.29860139861063,-81.2969930070026,-83.71160839160838,-82.60846153846157,-78.12290209790204,-73.67314685314665,-77.2945104895098
-6° ; 15°,-76.42438811188795,-74.07150349650314,-78.34396853146816,-82.34657342657312,-83.78734265734238,-83.35041958042942,-84.33405594406588,-86.00911421912434,-87.27557109558136,-85.76046620047629,-83.31503496504479,-81.12764568765523,-78.55946386947312,-77.43310023310934,-77.9344755244847,-76.5176223776314,-75.42132867133755,-77.20916083916994,-77.36249417250329,-78.22139860140783,-80.89627039627992,-83.73069930070918,-82.12825174826142,-79.71701631702571,-77.50811188812102,-76.73032634033535,-76.01582750583646,-75.9707925408015,-74.95622377623262,-73.30675990676855,-72.56757575758431,-75.2463403263492,-78.26897435898357,-81.68790209791172,-82.25561771562741,-80.73167832168782,-78.74265734266662,-73.73946386947256,-71.99617715618564,-73.83083916084786,-76.67135198136103,-79.93752913753856,-80.76522144523095,-79.50568764569702,-76.13456876457775,-73.3238927739014,-75.38811188812076,-77.32291375292287,-78.64174825175752,-78.98069930070861,-77.26319347320258,-74.47072261073137,-71.49755244756088,-73.82237762238633,-78.15792540793461,-81.08801864802821,-83.50237762237792,-82.50265734265751,-78.19120046620034,-73.86839160839104,-77.33919580419436
-6° ; 18°,-76.39286713286717,-74.11979020979011,-78.11065268065258,-81.90678321678314,-83.38097902097896,-83.18904428905408,-84.46347319348315,-86.32116550117567,-87.48435897436927,-85.78806526807537,-83.21724941725923,-81.01377622378577,-78.68689976690904,-77.65932400933316,-78.14205128206049,-77.37275058275969,-76.22545454546352,-78.47727272728198,-78.54582750583677,-79.58599067600005,-81.29559440560398,-83.21519813520794,-81.08902097903054,-78.56566433567357,-76.92363636364543,-77.43391608392521,-76.898041958051,-76.33009324010224,-74.45272727273604,-73.23529137530001,-72.47806526807379,-74.96703962704846,-78.0230303030395,-81.50832167833127,-82.65641025641999,-81.80815850816816,-80.18564102565047,-74.68559440560321,-71.87249417250266,-72.99314685315547,-75.84557109558003,-79.1517948718042,-80.12006993007937,-79.25207459208393,-76.20778554779453,-73.69822843823712,-75.86347319348214,-78.07962703963624,-79.53296037296975,-79.83780885781826,-77.99426573427492,-74.97379953380837,-71.70864801865646,-74.0728904428992,-78.51051282052207,-81.43841491842451,-83.8753846153845,-82.83062937062908,-78.40049533799478,-73.94569930069817,-77.42690559440373
-6° ; 21°,-76.52638111888093,-73.79325174825149,-78.26122960372939,-82.46755244755234,-83.83209790209787,-82.98219114220092,-83.25151515152496,-84.48076923077917,-85.82517482518493,-84.83769230770231,-83.19174825175804,-81.6381118881215,-79.23822843823778,-78.02118881119802,-78.83079254080182,-77.27822843823756,-77.00002331003239,-79.31715617716551,-81.07065268066225,-82.48958041959015,-84.06706293707285,-85.1852913753014,-82.31337995338964,-79.09769230770164,-77.70510489511405,-77.25787878788789,-77.02981351982261,-75.77491841492734,-74.68386946387827,-73.56179487180353,-72.85759906760765,-75.84391608392502,-79.57862470863408,-82.99109557110535,-83.29165501166482,-81.14997668998625,-78.38503496504421,-72.9295571095657,-71.23289044289882,-73.61930069930936,-76.56652680653583,-79.77088578089518,-80.39447552448499,-79.25235431236364,-76.2014219114309,-73.77599067599937,-75.75913752914647,-77.82153846154763,-79.07228438229369,-79.26671328672262,-77.42263403264316,-74.59270396271276,-71.56990675991518,-73.99058275059146,-78.36494172495098,-81.25146853147811,-83.59776223776245,-82.51839160839177,-78.15076923076927,-73.83552447552401,-77.41804195804109
-6° ; 24°,-76.89227272727247,-73.82860139860104,-78.29073426573393,-82.75286713286685,-84.35594405594387,-83.40650349651332,-82.58097902098875,-83.070769230779,-84.49340326341321,-84.34932400933396,-84.03869463870453,-83.50044289045273,-80.92932400933354,-79.26937062937995,-79.67990675991614,-77.87440559441475,-77.68062937063851,-80.0485547785642,-81.68960372961335,-81.84634032634997,-82.61797202798176,-83.69421911422899,-81.01552447553402,-78.69909090910018,-78.49377622378549,-78.17631701632622,-77.67876456877372,-76.31062937063835,-75.0773193473282,-73.26382284383149,-72.18293706294557,-74.41578088578966,-77.5515617715709,-81.01939393940349,-82.00895104896072,-80.87393939394892,-78.73058275059203,-73.67652680653548,-71.74337995338841,-73.39519813520677,-76.16536130537028,-79.46757575758514,-80.35538461539409,-79.38424242425177,-76.2258741258831,-73.72571095571965,-75.85659673660567,-77.94722610723528,-79.2989277389371,-79.5389277389371,-77.66993006993921,-74.76680652681534,-71.68153846154692,-74.04333333334208,-78.28857808858733,-81.04941724942678,-83.30965034965062,-82.23769230769261,-77.9668123543126,-73.76066433566453,-77.28732517482469
-6° ; 27°,-76.41968531468517,-74.52181818181784,-78.44476689976655,-82.0663636363633,-83.42412587412554,-83.2148717948816,-84.49004662005656,-86.43391608392628,-87.59433566434599,-85.99191142192157,-83.64808857809845,-81.4705128205224,-78.67030303031228,-77.86046620047539,-78.92529137530067,-77.68135198136113,-77.44594405595319,-79.64766899767838,-80.25272727273672,-79.58256410257349,-80.39857808858756,-81.9817249417346,-79.86039627040569,-78.30960372961296,-77.38512820513735,-77.49144522145434,-77.36554778555691,-76.83606060606965,-76.42876456877357,-74.7755944056032,-73.38913752914617,-75.3105594405683,-78.25100233101155,-82.58836829837803,-83.78461538462525,-82.49675990676964,-79.902074592084,-74.34251748252625,-72.06065268066116,-73.8253379953467,-76.64463869464772,-79.76135198136137,-80.40419580420529,-79.20372960373892,-76.15916083916981,-73.83934731935602,-75.84841491842386,-77.69617715618631,-78.60759906760835,-78.55088578089504,-76.7029137529228,-73.93501165502036,-71.09482517483356,-73.59505827506695,-77.99137529138449,-81.07484848485802,-83.5788111888113,-82.59846153846166,-78.24635198135203,-73.87573426573404,-77.39863636363569
-6° ; 30°,-76.64365384615392,-75.23926573426556,-78.68274475524464,-81.89496503496504,-83.2877622377623,-83.46720279721265,-85.05226107227108,-86.80230769231791,-87.38431235432265,-84.95172494173495,-81.77780885781848,-79.01610722611653,-76.42755244756144,-76.48307692308595,-77.72913752914668,-77.61512820513735,-77.44853146854061,-79.59202797203734,-78.72240093241021,-78.28608391609313,-78.86034965035894,-80.83484848485801,-79.3210955711049,-78.12379953380872,-77.85179487180405,-78.73533799534728,-78.28076923077846,-77.18340326341237,-74.40400932401809,-72.7700466200552,-72.46109557110411,-76.19559440560337,-80.24867132868079,-83.44221445222429,-83.13610722611702,-80.51354312355262,-77.92729603730523,-73.70449883450752,-72.46303030303885,-74.02864801865675,-76.31058275059175,-79.30002331003267,-80.101095571105,-79.40030303031239,-76.35578088578988,-74.0218414918502,-76.132634032643,-78.44498834499758,-80.07296037296979,-80.3100932401027,-78.08874125875046,-74.91650349651233,-71.60438228439072,-74.02853146854018,-78.16673659674579,-80.88256410257362,-83.14454545454579,-82.18888111888151,-78.10406759906799,-73.9799300699304,-77.13339160839169
-6° ; 33°,-76.71650349650356,-74.63286713286703,-78.52501165501158,-82.07132867132869,-83.23531468531473,-82.729417249427,-83.69104895105882,-85.3535897435998,-86.35568764569783,-84.6777389277489,-82.50342657343629,-80.6062703962799,-78.34981351982275,-77.70289044289959,-78.44417249418173,-77.30808857809771,-76.46018648019549,-78.42282051282974,-78.13072261073181,-78.33731934732857,-78.10727272728192,-79.361025641035,-77.6673426573518,-77.01275058275965,-77.14114219115127,-78.17331002331925,-77.85100233101151,-77.10937062937973,-74.59193473194351,-73.3612820512907,-72.00102564103413,-74.74599067599948,-78.1309090909183,-82.0163636363733,-82.78668997669973,-80.84081585082536,-77.70578088579005,-73.01403263404124,-71.46727272728114,-73.33580419581284,-75.91976689977584,-78.83300699301628,-79.6247319347413,-78.8079020979114,-76.26552447553348,-74.37212121212998,-76.17149184150082,-78.0725641025733,-79.13813519814452,-79.09039627040559,-77.14585081585992,-74.38615384616261,-71.63130536131379,-74.01892773893645,-78.2273892773985,-81.08062937063892,-83.4174825174823,-82.44496503496468,-78.26503496503425,-74.06713286713152,-77.38972027971806
